Timestamp;X;Y;Z
1521293396075;0.82644653;9.419571;-0.7647095
1521293396080;0.72828674;9.388443;-0.7503357
1521293396085;0.6157532;9.433929;-0.80300903
1521293396090;0.7761688;9.450699;-0.7599182
1521293396095;0.6325073;9.481827;-0.7886505
1521293396100;0.6468811;9.4770355;-0.84851074
1521293396105;0.7163086;9.479431;-0.84851074
1521293396110;0.658844;9.441116;-0.7934418
1521293396115;0.6612396;9.448303;-0.8245697
1521293396119;0.72828674;9.472244;-0.8724518
1521293396125;0.7546234;9.45549;-0.8724518
1521293396130;0.75701904;9.460266;-0.81259155
1521293396134;0.7641907;9.443512;-0.79104614
1521293396139;0.76898193;9.405212;-0.7886505
1521293396144;0.816864;9.417175;-0.779068
1521293396149;0.8049011;9.419571;-0.8365326
1521293396154;0.7091217;9.347748;-0.8365326
1521293396159;0.77137756;9.314224;-0.8149872
1521293396164;0.84080505;9.3190155;-0.83174133
1521293396170;0.895874;9.357315;-0.8556824
1521293396174;0.9126282;9.417175;-0.86047363
1521293396179;0.84080505;9.39563;-0.8724518
1521293396185;0.8815155;9.417175;-0.85328674
1521293396190;0.94854736;9.479431;-0.86286926
1521293396195;0.9724884;9.433929;-0.83413696
1521293396200;1.0155792;9.426758;-0.8149872
1521293396204;0.9940338;9.433929;-0.84851074
1521293396209;1.0108032;9.390839;-0.7862549
1521293396214;1.0131989;9.400421;-0.7814636
1521293396219;0.895874;9.424362;-0.8437195
1521293396224;0.871933;9.374084;-0.8748474
1521293396229;0.86953735;9.388443;-0.85328674
1521293396234;0.99642944;9.400421;-0.80540466
1521293396239;0.91741943;9.374084;-0.81977844
1521293396243;0.88868713;9.357315;-0.858078
1521293396249;0.9126282;9.386047;-0.83413696
1521293396254;0.895874;9.412384;-0.8269501
1521293396259;0.94615173;9.3980255;-0.80062866
1521293396264;0.90545654;9.424362;-0.7814636
1521293396269;0.88868713;9.4770355;-0.7575226
1521293396274;0.8671417;9.503372;-0.81977844
1521293396279;0.8240509;9.584778;-0.8245697
1521293396283;0.82884216;9.625473;-0.79104614
1521293396288;0.6947632;9.637436;-0.779068
1521293396293;0.6732178;9.625473;-0.8101959
1521293396298;0.80729675;9.563217;-0.7958374
1521293396303;0.6756134;9.529709;-0.774292
1521293396308;0.68278503;9.488998;-0.74316406
1521293396314;0.77856445;9.445908;-0.774292
1521293396318;0.77137756;9.402817;-0.76231384
1521293396323;0.81207275;9.307037;-0.69288635
1521293396328;0.86235046;9.249588;-0.6904907
1521293396334;0.871933;9.295074;-0.7359772
1521293396338;0.9605255;9.31662;-0.73358154
1521293396344;0.99642944;9.31662;-0.74316406
1521293396348;1.0131989;9.33577;-0.7862549
1521293396354;0.9868622;9.338165;-0.7455597
1521293396358;1.0108032;9.3190155;-0.7503357
1521293396363;1.0682526;9.285492;-0.7671051
1521293396368;1.0802307;9.273529;-0.7527313
1521293396373;1.0802307;9.285492;-0.77667236
1521293396378;1.0586853;9.330978;-0.74076843
1521293396383;1.0251617;9.323807;-0.7311859
1521293396387;0.9868622;9.378876;-0.7359772
1521293396393;0.8862915;9.424362;-0.73358154
1521293396397;0.8791199;9.505768;-0.73358154
1521293396403;0.86235046;9.5728;-0.68330383
1521293396408;0.7474365;9.625473;-0.67611694
1521293396413;0.64208984;9.642227;-0.59710693
1521293396418;0.5391388;9.666168;-0.48698425
1521293396422;0.4529419;9.702087;-0.4414978
1521293396428;0.35238647;9.663773;-0.35050964
1521293396432;0.2063446;9.65181;-0.3146057
1521293396437;0.072265625;9.608719;-0.31221008
1521293396442;-0.011520386;9.568008;-0.35769653
1521293396448;-0.114471436;9.558441;-0.30981445
1521293396452;-0.21502686;9.524918;-0.33615112
1521293396457;-0.34910583;9.496185;-0.3912201
1521293396462;-0.36825562;9.484207;-0.3840332
1521293396467;-0.3826294;9.486603;-0.44866943
1521293396472;-0.44487;9.448303;-0.49415588
1521293396478;-0.41854858;9.429153;-0.5252838
1521293396482;-0.32037354;9.431549;-0.5731659
1521293396487;-0.18870544;9.436325;-0.5899353
1521293396493;-0.049835205;9.47464;-0.5588074
1521293396497;0.091430664;9.505768;-0.561203
1521293396502;0.13212585;9.541672;-0.5133209
1521293396507;0.23268127;9.560822;-0.5540161
1521293396512;0.3715515;9.577591;-0.5468292
1521293396517;0.45773315;9.579987;-0.56599426
1521293396521;0.59181213;9.591949;-0.6018982
1521293396527;0.73306274;9.599136;-0.61387634
1521293396532;0.86953735;9.577591;-0.6330261
1521293396537;0.9150238;9.484207;-0.67611694
1521293396542;1.0634766;9.431549;-0.7024536
1521293396547;1.2143097;9.448303;-0.65457153
1521293396552;1.2358551;9.441116;-0.6042938
1521293396556;1.2597961;9.405212;-0.6114807
1521293396562;1.2621918;9.37648;-0.59472656
1521293396567;1.2262726;9.364502;-0.60668945
1521293396572;1.1855774;9.388443;-0.59710693
1521293396577;1.1568451;9.381271;-0.55641174
1521293396582;1.132904;9.354935;-0.5252838
1521293396586;1.0969849;9.323807;-0.5468292
1521293396591;1.0443115;9.31662;-0.57077026
1521293396597;0.9820709;9.309433;-0.54922485
1521293396601;0.9437561;9.27832;-0.5731659
1521293396606;0.87672424;9.23761;-0.616272
1521293396611;0.8144684;9.204086;-0.5396576
1521293396616;0.7474365;9.266342;-0.5683899
1521293396621;0.7091217;9.321411;-0.5516205
1521293396625;0.64927673;9.359711;-0.5300751
1521293396631;0.6085663;9.47464;-0.51571655
1521293396636;0.5894165;9.527313;-0.5420532
1521293396641;0.5487213;9.556046;-0.49415588
1521293396646;0.519989;9.591949;-0.46783447
1521293396651;0.5032196;9.625473;-0.42951965
1521293396656;0.50083923;9.596741;-0.4414978
1521293396661;0.47210693;9.587158;-0.4414978
1521293396666;0.46731567;9.587158;-0.44866943
1521293396671;0.43858337;9.579987;-0.4175415
1521293396676;0.40026855;9.575195;-0.44387817
1521293396681;0.34761047;9.620682;-0.43670654
1521293396686;0.28775024;9.666168;-0.44387817
1521293396691;0.23986816;9.685333;-0.45106506
1521293396696;0.20155334;9.682938;-0.4534607
1521293396701;0.19438171;9.699692;-0.37924194
1521293396705;0.15367126;9.666168;-0.37445068
1521293396711;0.115371704;9.599136;-0.33135986
1521293396715;0.105789185;9.551254;-0.30741882
1521293396721;0.16804504;9.462662;-0.32177734
1521293396726;0.17282104;9.429153;-0.3050232
1521293396730;0.19438171;9.405212;-0.31221008
1521293396735;0.23028564;9.436325;-0.32417297
1521293396740;0.21592712;9.45549;-0.38882446
1521293396746;0.21592712;9.445908;-0.37205505
1521293396750;0.2566223;9.479431;-0.37205505
1521293396755;0.2973175;9.512939;-0.3672638
1521293396761;0.36436462;9.548859;-0.42951965
1521293396765;0.40026855;9.599136;-0.3912201
1521293396770;0.440979;9.623077;-0.3672638
1521293396775;0.53434753;9.642227;-0.40797424
1521293396780;0.5678711;9.620682;-0.4175415
1521293396785;0.6157532;9.620682;-0.42712402
1521293396790;0.658844;9.579987;-0.41993713
1521293396795;0.69236755;9.599136;-0.40078735
1521293396800;0.7163086;9.625473;-0.41993713
1521293396805;0.71151733;9.635056;-0.4055786
1521293396810;0.6732178;9.627869;-0.37445068
1521293396815;0.64208984;9.584778;-0.35769653
1521293396820;0.58462524;9.575195;-0.35290527
1521293396825;0.56307983;9.508163;-0.39839172
1521293396829;0.5415344;9.472244;-0.40078735
1521293396835;0.52238464;9.445908;-0.4414978
1521293396840;0.5271759;9.409988;-0.47261047
1521293396844;0.5175934;9.41478;-0.4462738
1521293396850;0.5104065;9.433929;-0.482193
1521293396854;0.51519775;9.462662;-0.5252838
1521293396859;0.53674316;9.47464;-0.49415588
1521293396865;0.53674316;9.426758;-0.5540161
1521293396870;0.575058;9.438721;-0.5731659
1521293396874;0.6181488;9.443512;-0.6042938
1521293396879;0.6971588;9.441116;-0.60668945
1521293396885;0.74024963;9.457886;-0.5755615
1521293396889;0.7641907;9.457886;-0.54444885
1521293396895;0.8216553;9.4770355;-0.5516205
1521293396899;0.79771423;9.484207;-0.50852966
1521293396904;0.7857361;9.481827;-0.48458862
1521293396909;0.76179504;9.450699;-0.48937988
1521293396914;0.7737732;9.445908;-0.47021484
1521293396919;0.76179504;9.409988;-0.4534607
1521293396924;0.7593994;9.39563;-0.43910217
1521293396929;0.74024963;9.37648;-0.4750061
1521293396934;0.75701904;9.37648;-0.5013428
1521293396939;0.7809601;9.400421;-0.5683899
1521293396943;0.7737732;9.400421;-0.55641174
1521293396949;0.7522278;9.421967;-0.5899353
1521293396954;0.77137756;9.445908;-0.59472656
1521293396959;0.7809601;9.441116;-0.5827484
1521293396963;0.7665863;9.450699;-0.59472656
1521293396969;0.77137756;9.450699;-0.6090851
1521293396974;0.74024963;9.448303;-0.5803528
1521293396979;0.7163086;9.465057;-0.5540161
1521293396983;0.68278503;9.47464;-0.5324707
1521293396989;0.6660309;9.481827;-0.5683899
1521293396994;0.654068;9.488998;-0.54444885
1521293396998;0.6325073;9.450699;-0.59233093
1521293397003;0.6396942;9.462662;-0.6330261
1521293397009;0.6277313;9.4530945;-0.64260864
1521293397013;0.6277313;9.417175;-0.65696716
1521293397018;0.6085663;9.400421;-0.6904907
1521293397024;0.6301117;9.443512;-0.6809082
1521293397028;0.6085663;9.488998;-0.6378174
1521293397033;0.5966034;9.510544;-0.5875397
1521293397038;0.5774536;9.505768;-0.55641174
1521293397043;0.5487213;9.465057;-0.5516205
1521293397048;0.4984436;9.450699;-0.5037384
1521293397053;0.47927856;9.438721;-0.50613403
1521293397058;0.48406982;9.436325;-0.4343109
1521293397063;0.4697113;9.457886;-0.42233276
1521293397068;0.575058;9.460266;-0.43910217
1521293397073;0.44577026;9.45549;-0.3959961
1521293397078;0.2853546;9.407593;-0.36009216
1521293397083;0.39309692;9.417175;-0.3624878
1521293397088;0.361969;9.438721;-0.3624878
1521293397093;0.35238647;9.445908;-0.36488342
1521293397098;0.33084106;9.465057;-0.43670654
1521293397102;0.29971313;9.481827;-0.46783447
1521293397108;0.43618774;9.515335;-0.4750061
1521293397112;0.47210693;9.5345;-0.48458862
1521293397117;0.4697113;9.570404;-0.4630432
1521293397122;0.4625244;9.565613;-0.4175415
1521293397127;0.42660522;9.608719;-0.34332275
1521293397133;0.46012878;9.606323;-0.33854675
1521293397137;0.45773315;9.620682;-0.36965942
1521293397142;0.4050598;9.623077;-0.3672638
1521293397147;0.34999084;9.6111145;-0.33854675
1521293397152;0.36436462;9.577591;-0.35050964
1521293397157;0.34761047;9.55365;-0.43191528
1521293397163;0.105789185;9.541672;-0.42233276
1521293397167;0.19198608;9.488998;-0.45825195
1521293397172;0.29014587;9.438721;-0.4630432
1521293397177;0.15846252;9.388443;-0.36488342
1521293397182;0.22549438;9.374084;-0.29544067
1521293397187;0.37394714;9.409988;-0.24995422
1521293397192;0.3547821;9.441116;-0.26431274
1521293397197;0.22549438;9.4530945;-0.22122192
1521293397202;0.27337646;9.488998;-0.19728088
1521293397207;0.3140869;9.556046;-0.23320007
1521293397212;0.37394714;9.613495;-0.2355957
1521293397217;0.2757721;9.654205;-0.22361755
1521293397222;0.12973022;9.589554;-0.15179443
1521293397226;0.19915771;9.575195;-0.13742065
1521293397231;0.27337646;9.594345;-0.18292236
1521293397237;0.28295898;9.541672;-0.17094421
1521293397241;0.25422668;9.505768;-0.185318
1521293397246;0.31887817;9.488998;-0.21403503
1521293397252;0.4050598;9.527313;-0.2403717
1521293397257;0.23028564;9.498581;-0.22122192
1521293397262;0.22549438;9.4770355;-0.24516296
1521293397267;0.3212738;9.522522;-0.30023193
1521293397271;0.35238647;9.512939;-0.32896423
1521293397276;0.3835144;9.508163;-0.3553009
1521293397281;0.41703796;9.539276;-0.3672638
1521293397286;0.48646545;9.541672;-0.36965942
1521293397291;0.47450256;9.5321045;-0.41993713
1521293397296;0.45533752;9.539276;-0.46064758
1521293397301;0.50083923;9.508163;-0.42712402
1521293397306;0.519989;9.49379;-0.4247284
1521293397311;0.5463257;9.503372;-0.36965942
1521293397316;0.575058;9.4770355;-0.38882446
1521293397321;0.5894165;9.472244;-0.3768463
1521293397326;0.5894165;9.467453;-0.32417297
1521293397331;0.69955444;9.524918;-0.38642883
1521293397336;0.5894165;9.488998;-0.3265686
1521293397341;0.30929565;9.436325;-0.1781311
1521293397345;0.46492004;9.462662;-0.23797607
1521293397350;0.5295563;9.491394;-0.25953674
1521293397356;0.5175934;9.479431;-0.29304504
1521293397360;0.4194336;9.486603;-0.25474548
1521293397366;0.361969;9.55365;-0.24276733
1521293397370;0.50083923;9.579987;-0.3265686
1521293397376;0.5463257;9.601532;-0.36488342
1521293397381;0.44577026;9.587158;-0.34092712
1521293397385;0.30690002;9.560822;-0.2355957
1521293397391;0.38830566;9.548859;-0.32417297
1521293397396;0.40745544;9.515335;-0.30741882
1521293397401;0.48406982;9.517731;-0.35769653
1521293397405;0.39549255;9.512939;-0.37445068
1521293397411;0.22549438;9.469849;-0.3146057
1521293397415;0.38111877;9.472244;-0.4175415
1521293397420;0.39788818;9.481827;-0.41993713
1521293397425;0.35238647;9.503372;-0.38163757
1521293397431;0.3715515;9.479431;-0.41036987
1521293397435;0.34042358;9.462662;-0.35769653
1521293397440;0.36915588;9.481827;-0.36488342
1521293397446;0.3907013;9.515335;-0.34571838
1521293397450;0.38591003;9.527313;-0.32896423
1521293397455;0.57266235;9.563217;-0.4127655
1521293397460;0.31887817;9.529709;-0.24276733
1521293397465;0.19676208;9.500977;-0.1781311
1521293397470;0.3547821;9.508163;-0.2571411
1521293397475;0.37872314;9.491394;-0.25953674
1521293397480;0.33563232;9.496185;-0.2403717
1521293397485;0.33802795;9.49379;-0.23320007
1521293397490;0.30690002;9.488998;-0.2403717
1521293397495;0.28295898;9.467453;-0.24276733
1521293397500;0.27816772;9.469849;-0.25474548
1521293397505;0.3260498;9.484207;-0.29544067
1521293397510;0.32844543;9.503372;-0.34571838
1521293397515;0.050720215;9.467453;-0.20207214
1521293397520;0.20394897;9.481827;-0.269104
1521293397525;0.30690002;9.5345;-0.35050964
1521293397530;0.27337646;9.560822;-0.29544067
1521293397534;0.23986816;9.577591;-0.32177734
1521293397540;0.28775024;9.606323;-0.35769653
1521293397544;0.28775024;9.599136;-0.34092712
1521293397549;0.27816772;9.560822;-0.3337555
1521293397554;0.29014587;9.548859;-0.31221008
1521293397560;0.3260498;9.496185;-0.3768463
1521293397565;0.3045044;9.472244;-0.34332275
1521293397569;0.29493713;9.457886;-0.36488342
1521293397574;0.29493713;9.4530945;-0.33854675
1521293397579;0.31648254;9.41478;-0.33135986
1521293397584;0.3140869;9.433929;-0.35290527
1521293397589;0.28775024;9.441116;-0.36965942
1521293397594;0.28056335;9.467453;-0.3337555
1521293397599;0.2853546;9.467453;-0.3840332
1521293397604;0.27816772;9.47464;-0.37205505
1521293397609;0.3045044;9.484207;-0.3553009
1521293397614;0.3045044;9.457886;-0.35290527
1521293397619;0.30929565;9.503372;-0.33615112
1521293397624;0.29971313;9.5345;-0.33854675
1521293397629;0.3212738;9.522522;-0.36488342
1521293397634;0.21592712;9.512939;-0.29544067
1521293397639;0.28056335;9.529709;-0.31698608
1521293397644;0.2853546;9.539276;-0.34571838
1521293397648;0.20874023;9.5345;-0.32177734
1521293397654;0.19676208;9.512939;-0.3672638
1521293397659;0.2350769;9.47464;-0.38163757
1521293397664;0.25901794;9.496185;-0.40797424
1521293397668;0.2470398;9.508163;-0.42233276
1521293397673;0.15846252;9.486603;-0.2906494
1521293397679;0.2350769;9.465057;-0.34571838
1521293397684;0.2709961;9.49379;-0.39360046
1521293397688;0.2470398;9.546463;-0.35769653
1521293397693;0.26141357;9.5728;-0.3337555
1521293397698;0.23747253;9.570404;-0.36965942
1521293397704;0.30690002;9.613495;-0.4343109
1521293397708;0.20155334;9.658997;-0.4055786
1521293397713;0.12973022;9.668564;-0.3146057
1521293397718;0.20394897;9.644623;-0.36965942
1521293397723;0.20394897;9.594345;-0.42951965
1521293397728;0.25901794;9.577591;-0.4462738
1521293397733;0.29014587;9.529709;-0.4414978
1521293397738;0.3140869;9.45549;-0.39360046
1521293397743;0.39309692;9.469849;-0.4343109
1521293397747;0.48406982;9.4770355;-0.45585632
1521293397752;0.5391388;9.505768;-0.4247284
1521293397757;0.56307983;9.522522;-0.40318298
1521293397763;0.5295563;9.486603;-0.35050964
1521293397768;0.5534973;9.47464;-0.35769653
1521293397773;0.56307983;9.517731;-0.37205505
1521293397778;0.5319519;9.5321045;-0.38882446
1521293397783;0.5175934;9.577591;-0.40078735
1521293397787;0.5774536;9.587158;-0.44866943
1521293397793;0.48406982;9.558441;-0.41036987
1521293397798;0.48886108;9.527313;-0.41993713
1521293397803;0.5606842;9.491394;-0.42233276
1521293397807;0.6109619;9.512939;-0.45825195
1521293397813;0.5894165;9.479431;-0.42233276
1521293397817;0.6037903;9.448303;-0.42712402
1521293397823;0.6756134;9.409988;-0.4247284
1521293397828;0.7091217;9.383652;-0.4055786
1521293397832;0.7761688;9.383652;-0.4462738
1521293397837;0.7522278;9.405212;-0.3912201
1521293397843;0.73306274;9.426758;-0.36965942
1521293397847;0.7953186;9.457886;-0.42233276
1521293397853;0.792923;9.503372;-0.4630432
1521293397857;0.6756134;9.500977;-0.38882446
1521293397862;0.68040466;9.49379;-0.3840332
1521293397867;0.6756134;9.524918;-0.4127655
1521293397872;0.67800903;9.544067;-0.4127655
1521293397877;0.7665863;9.510544;-0.41516113
1521293397882;0.64927673;9.539276;-0.3959961
1521293397887;0.65644836;9.508163;-0.3624878
1521293397892;0.68040466;9.4770355;-0.37924194
1521293397897;0.7019501;9.45549;-0.3959961
1521293397902;0.69236755;9.472244;-0.37445068
1521293397907;0.7187042;9.508163;-0.3672638
1521293397912;0.71151733;9.510544;-0.3553009
1521293397916;0.7474365;9.481827;-0.3912201
1521293397922;0.6396942;9.49379;-0.37205505
1521293397927;0.6109619;9.512939;-0.36965942
1521293397931;0.6325073;9.520126;-0.4247284
1521293397937;0.62294006;9.467453;-0.39839172
1521293397941;0.579834;9.407593;-0.3840332
1521293397946;0.58462524;9.364502;-0.41993713
1521293397952;0.61335754;9.354935;-0.42712402
1521293397956;0.62054443;9.328598;-0.4462738
1521293397961;0.60617065;9.31662;-0.43670654
1521293397966;0.61335754;9.433929;-0.47979736
1521293397971;0.62054443;9.503372;-0.46064758
1521293397977;0.65167236;9.524918;-0.4630432
1521293397982;0.6684265;9.548859;-0.47021484
1521293397986;0.7234955;9.570404;-0.4630432
1521293397991;0.7665863;9.587158;-0.49894714
1521293397997;0.82884216;9.570404;-0.48698425
1521293398001;0.8647461;9.563217;-0.50613403
1521293398006;0.82644653;9.591949;-0.5013428
1521293398011;0.871933;9.546463;-0.482193
1521293398016;0.8791199;9.505768;-0.47261047
1521293398021;0.86235046;9.47464;-0.44387817
1521293398026;0.8791199;9.429153;-0.4343109
1521293398030;0.9102478;9.374084;-0.45585632
1521293398036;0.88391113;9.338165;-0.45106506
1521293398041;0.8743286;9.328598;-0.46064758
1521293398046;0.86235046;9.347748;-0.482193
1521293398051;0.85757446;9.302261;-0.5300751
1521293398056;0.8216553;9.302261;-0.53486633
1521293398060;0.8455963;9.292679;-0.5013428
1521293398065;0.8384094;9.321411;-0.5396576
1521293398071;0.7881317;9.374084;-0.50613403
1521293398076;0.81207275;9.393234;-0.47740173
1521293398080;0.78334045;9.383652;-0.482193
1521293398085;0.7737732;9.357315;-0.43670654
1521293398091;0.8049011;9.369293;-0.45825195
1521293398096;0.7881317;9.371689;-0.47979736
1521293398100;0.7474365;9.369293;-0.43910217
1521293398105;0.73306274;9.402817;-0.47261047
1521293398111;0.7522278;9.3980255;-0.4175415
1521293398115;0.72109985;9.402817;-0.41516113
1521293398120;0.6732178;9.402817;-0.42951965
1521293398126;0.66363525;9.438721;-0.43191528
1521293398130;0.6468811;9.462662;-0.42712402
1521293398135;0.6301117;9.426758;-0.42951965
1521293398140;0.59181213;9.469849;-0.46064758
1521293398145;0.5606842;9.505768;-0.42951965
1521293398150;0.579834;9.551254;-0.4175415
1521293398155;0.5774536;9.575195;-0.41516113
1521293398160;0.598999;9.591949;-0.38882446
1521293398165;0.5678711;9.642227;-0.35769653
1521293398170;0.55589294;9.596741;-0.34571838
1521293398175;0.56307983;9.556046;-0.348114
1521293398179;0.54393005;9.5321045;-0.36488342
1521293398185;0.50561523;9.462662;-0.39839172
1521293398190;0.4816742;9.467453;-0.37924194
1521293398195;0.4529419;9.4530945;-0.40797424
1521293398200;0.46731567;9.450699;-0.42233276
1521293398204;0.44337463;9.424362;-0.39839172
1521293398209;0.40266418;9.448303;-0.41036987
1521293398214;0.40266418;9.462662;-0.4414978
1521293398220;0.4481659;9.445908;-0.43191528
1521293398224;0.4194336;9.460266;-0.42233276
1521293398229;0.40266418;9.496185;-0.43191528
1521293398235;0.42182922;9.522522;-0.44866943
1521293398240;0.39788818;9.505768;-0.4414978
1521293398244;0.3907013;9.524918;-0.4462738
1521293398249;0.4050598;9.541672;-0.4750061
1521293398254;0.4122467;9.565613;-0.47979736
1521293398260;0.4050598;9.596741;-0.48698425
1521293398264;0.41464233;9.582382;-0.46783447
1521293398269;0.47210693;9.587158;-0.4750061
1521293398274;0.44577026;9.546463;-0.46543884
1521293398279;0.4529419;9.520126;-0.46543884
1521293398284;0.4816742;9.488998;-0.482193
1521293398289;0.46012878;9.469849;-0.4630432
1521293398294;0.4697113;9.441116;-0.47979736
1521293398299;0.48406982;9.438721;-0.4750061
1521293398304;0.47688293;9.462662;-0.49415588
1521293398309;0.45533752;9.462662;-0.48458862
1521293398313;0.4912567;9.443512;-0.48458862
1521293398318;0.4984436;9.460266;-0.52049255
1521293398324;0.5175934;9.481827;-0.5252838
1521293398329;0.5319519;9.510544;-0.53486633
1521293398334;0.55589294;9.524918;-0.5683899
1521293398339;0.5774536;9.503372;-0.5252838
1521293398343;0.57266235;9.47464;-0.56599426
1521293398349;0.6037903;9.488998;-0.5468292
1521293398354;0.6157532;9.520126;-0.54444885
1521293398359;0.60617065;9.527313;-0.5420532
1521293398363;0.579834;9.517731;-0.51571655
1521293398368;0.5487213;9.515335;-0.5037384
1521293398374;0.5175934;9.5368805;-0.5468292
1521293398378;0.48406982;9.548859;-0.55641174
1521293398384;0.50083923;9.529709;-0.5396576
1521293398388;0.48886108;9.5345;-0.56599426
1521293398394;0.5128021;9.546463;-0.6114807
1521293398398;0.50561523;9.556046;-0.6090851
1521293398403;0.47210693;9.503372;-0.5875397
1521293398408;0.46012878;9.472244;-0.5588074
1521293398413;0.48646545;9.438721;-0.5516205
1521293398418;0.44577026;9.419571;-0.5683899
1521293398423;0.440979;9.462662;-0.56599426
1521293398428;0.45773315;9.417175;-0.5875397
1521293398433;0.4625244;9.424362;-0.59950256
1521293398438;0.44577026;9.431549;-0.59710693
1521293398443;0.44337463;9.460266;-0.640213
1521293398448;0.42182922;9.472244;-0.6497803
1521293398452;0.4625244;9.445908;-0.6378174
1521293398458;0.45056152;9.438721;-0.62823486
1521293398462;0.50083923;9.460266;-0.6378174
1521293398468;0.50083923;9.465057;-0.63542175
1521293398472;0.49604797;9.441116;-0.64260864
1521293398478;0.4912567;9.433929;-0.59950256
1521293398483;0.4984436;9.450699;-0.59710693
1521293398487;0.52238464;9.469849;-0.60668945
1521293398493;0.53674316;9.505768;-0.59710693
1521293398498;0.5487213;9.512939;-0.60668945
1521293398502;0.5702667;9.512939;-0.5540161
1521293398508;0.61335754;9.484207;-0.53486633
1521293398513;0.64208984;9.45549;-0.59710693
1521293398517;0.67800903;9.457886;-0.5755615
1521293398522;0.658844;9.4770355;-0.55641174
1521293398528;0.68040466;9.488998;-0.561203
1521293398532;0.6756134;9.508163;-0.5468292
1521293398537;0.6468811;9.539276;-0.50852966
1521293398542;0.60139465;9.529709;-0.5396576
1521293398547;0.56307983;9.5368805;-0.5683899
1521293398553;0.5032196;9.512939;-0.50852966
1521293398557;0.49365234;9.517731;-0.4917755
1521293398562;0.4337921;9.47464;-0.5013428
1521293398567;0.42422485;9.412384;-0.482193
1521293398572;0.4194336;9.381271;-0.46783447
1521293398577;0.4122467;9.357315;-0.45585632
1521293398582;0.36676025;9.345352;-0.43670654
1521293398587;0.4122467;9.371689;-0.44866943
1521293398592;0.39549255;9.386047;-0.47740173
1521293398596;0.3763275;9.393234;-0.44866943
1521293398602;0.35957336;9.409988;-0.47021484
1521293398607;0.3835144;9.460266;-0.47021484
1521293398611;0.39788818;9.524918;-0.46543884
1521293398617;0.39788818;9.539276;-0.47261047
1521293398622;0.40985107;9.568008;-0.46543884
1521293398626;0.43139648;9.601532;-0.4175415
1521293398631;0.42422485;9.63266;-0.4055786
1521293398636;0.39549255;9.647018;-0.37924194
1521293398641;0.34521484;9.649414;-0.35769653
1521293398646;0.32844543;9.627869;-0.37445068
1521293398652;0.3140869;9.575195;-0.3265686
1521293398656;0.3140869;9.503372;-0.32417297
1521293398661;0.3332367;9.421967;-0.28108215
1521293398666;0.35238647;9.421967;-0.30262756
1521293398671;0.38591003;9.402817;-0.3193817
1521293398676;0.40026855;9.421967;-0.3265686
1521293398681;0.38111877;9.431549;-0.32896423
1521293398686;0.3907013;9.479431;-0.3146057
1521293398691;0.38830566;9.465057;-0.3840332
1521293398696;0.38591003;9.484207;-0.3959961
1521293398701;0.40745544;9.47464;-0.4127655
1521293398706;0.43618774;9.49379;-0.4414978
1521293398711;0.46012878;9.500977;-0.44387817
1521293398716;0.48406982;9.479431;-0.45106506
1521293398721;0.519989;9.491394;-0.46064758
1521293398725;0.519989;9.488998;-0.41516113
1521293398731;0.55111694;9.445908;-0.41993713
1521293398735;0.5702667;9.424362;-0.40797424
1521293398740;0.5606842;9.45549;-0.4175415
1521293398745;0.5391388;9.426758;-0.42712402
1521293398750;0.5415344;9.4530945;-0.4630432
1521293398756;0.5415344;9.41478;-0.48458862
1521293398760;0.50561523;9.419571;-0.46783447
1521293398766;0.49365234;9.431549;-0.47261047
1521293398771;0.5128021;9.421967;-0.48698425
1521293398776;0.51519775;9.429153;-0.4917755
1521293398780;0.53434753;9.4530945;-0.48937988
1521293398786;0.50561523;9.448303;-0.45825195
1521293398790;0.48406982;9.488998;-0.48458862
1521293398795;0.47450256;9.503372;-0.46543884
1521293398801;0.47927856;9.522522;-0.4247284
1521293398805;0.46012878;9.541672;-0.4414978
1521293398810;0.46012878;9.568008;-0.4247284
1521293398816;0.46012878;9.6158905;-0.40318298
1521293398821;0.45056152;9.603928;-0.40318298
1521293398825;0.46012878;9.594345;-0.44387817
1521293398830;0.440979;9.565613;-0.40797424
1521293398835;0.46492004;9.512939;-0.41036987
1521293398840;0.48646545;9.508163;-0.46783447
1521293398845;0.50561523;9.4770355;-0.45106506
1521293398850;0.47450256;9.47464;-0.51571655
1521293398855;0.49604797;9.472244;-0.53486633
1521293398860;0.4697113;9.438721;-0.5228882
1521293398864;0.51519775;9.433929;-0.5300751
1521293398870;0.519989;9.419571;-0.5228882
1521293398874;0.52238464;9.433929;-0.52049255
1521293398879;0.50561523;9.457886;-0.52767944
1521293398885;0.49365234;9.457886;-0.54922485
1521293398890;0.519989;9.469849;-0.5300751
1521293398895;0.51519775;9.498581;-0.5228882
1521293398900;0.5319519;9.512939;-0.54444885
1521293398904;0.5463257;9.539276;-0.56599426
1521293398910;0.5774536;9.548859;-0.54922485
1521293398915;0.59420776;9.55365;-0.5252838
1521293398920;0.5702667;9.568008;-0.54922485
1521293398925;0.575058;9.551254;-0.53486633
1521293398929;0.6037903;9.5368805;-0.5037384
1521293398934;0.60617065;9.527313;-0.48698425
1521293398939;0.654068;9.460266;-0.47979736
1521293398944;0.6468811;9.472244;-0.4965515
1521293398949;0.6277313;9.45549;-0.52049255
1521293398954;0.658844;9.4530945;-0.5013428
1521293398959;0.6444855;9.45549;-0.4630432
1521293398964;0.6396942;9.450699;-0.482193
